위도,경도,교차로명,노드아이디,권역코드,Y좌표,X좌표
3721.1330000000,12719.2980000000,,2340048200,,228429.6640320000,427846.5223670000
3721.2710000000,12719.2400000000,,2340048100,,228343.6775370000,428101.7252070000
3721.3750000000,12719.3600000000,,2340048000,,228524.8275380000,428293.2257960000
3721.5160000000,12719.3400000000,,2340047900,,228491.1600950000,428555.0582730000
3721.5100000000,12719.1910000000,곤지암IC 2                    ,2340047800,,228278.0948860000,428548.8520770000
3721.3720000000,12719.4900000000,곤지암IC 3                    ,2340047700,,228711.7498010000,428288.1382110000
3721.4370000000,12719.3500000000,곤지암IC 입구                 ,2340047600,,228516.2118880000,428408.9231510000
3721.1100000000,12720.0420000000,광주조선관요박물관앞          ,2340047500,,229528.5758750000,427811.9680610000
3721.0590000000,12720.1460000000,곤지암교                      ,2340047400,,229700.9163840000,427706.0320410000
3721.0620000000,12720.2700000000,신대사거리                    ,2340047300,,229870.2302690000,427720.4422940000
3721.0120000000,12720.2710000000,(곤지암도시공원앞)            ,2340047200,,229867.3884750000,427628.5522910000
3720.8790000000,12720.6900000000,,2340047100,,230491.6211400000,427383.8252860000
3720.8130000000,12720.3270000000,(곤지암복지회관앞)            ,2340047000,,229947.0654080000,427505.4883550000
3719.8250000000,12724.2200000000,,2340046800,,235709.1370240000,425454.9778570000
3719.6480000000,12724.0500000000,,2340046700,,235462.1608630000,425125.7268300000
3717.3250000000,12729.6100000000,,2300008400,,243691.4232170000,420867.0780450000
3717.6560000000,12732.5210000000,이천-여주 행정경계            ,2300008300,,247993.5906230000,421504.5608070000
3716.9790000000,12741.6900000000,강천육교                      ,2370048300,,261561.5701030000,420339.3513540000
3717.7180000000,12738.4700000000,(SK제일주유소앞)              ,2370048200,,256784.2500670000,421673.8920400000
3717.4710000000,12738.4710000000,(법원입구)                    ,2370048100,,256785.9834240000,421213.2423910000
3717.6250000000,12738.1560000000,경찰서사거리                  ,2370047900,,256320.6232810000,421499.0286980000
3717.8250000000,12737.5690000000,하리사거리                    ,2370047700,,255450.4878220000,421862.4228020000
3717.9820000000,12737.2600000000,하동교삼거리                  ,2370047600,,255003.2225760000,422149.0115230000
3717.8620000000,12737.7480000000,(드림스포츠타운앞)            ,2370047500,,255711.8731300000,421928.7691310000
3717.8990000000,12737.6720000000,(알파마트앞)                  ,2370047400,,255599.9198390000,421997.9538660000
3717.7610000000,12737.9500000000,하리교차로                    ,2370047100,,256015.4634770000,421747.0672570000
3717.8640000000,12737.9990000000,,2370046900,,256085.5190150000,421937.3794380000
3717.9500000000,12737.6960000000,,2370046600,,255634.0765750000,422090.4887190000
3717.9820000000,12737.5700000000,,2370046500,,255457.7376000000,422152.1710140000
3718.0150000000,12737.5820000000,,2370046400,,255467.6539950000,422215.0460750000
3718.0480000000,12737.5980000000,고려병원사거리                ,2370046300,,255491.1706130000,422275.0069890000
3722.4220000000,12735.0100000000,,2370046200,,251617.4447830000,430341.5338220000
3722.3730000000,12734.9670000000,,2370046100,,251554.3340370000,430251.6298430000
3722.3960000000,12735.0290000000,,2370046000,,251646.1786460000,430294.1272630000
3722.4120000000,12735.0700000000,,2370045800,,251706.2299280000,430323.7041910000
3722.2470000000,12735.2800000000,초현교                        ,2370045600,,252017.8821250000,430019.3149210000
3722.1830000000,12735.1700000000,,2370045500,,251865.5880650000,429900.7214390000
3722.1650000000,12735.0400000000,초현교                        ,2370045400,,251663.6706990000,429866.4252570000
3722.3460000000,12734.8500000000,,2370045300,,251386.1152730000,430198.8041680000
3721.9560000000,12735.1600000000,,2370045100,,251846.0116040000,429480.5997370000
3721.9980000000,12735.2100000000,,2370045000,,251915.4360800000,429559.4247970000
3721.7930000000,12735.2400000000,,2370044500,,251970.6717690000,429180.3448900000
3721.5170000000,12735.3800000000,,2370044400,,252183.6854950000,428671.3743960000
3721.0450000000,12736.1230000000,,2370043900,,253276.2296700000,427804.8388070000
3720.9830000000,12736.2960000000,,2370043800,,253532.0389920000,427691.5005730000
3720.7420000000,12737.0160000000,,2370043600,,254599.5830110000,427253.0551770000
3720.7170000000,12737.1200000000,,2370043500,,254760.5879910000,427206.8873190000
3723.0560000000,12738.9700000000,,2370043400,,257461.9359910000,431551.5125340000
3722.8700000000,12738.2400000000,,2370043300,,256389.5306660000,431200.1530410000
3723.0690000000,12738.9900000000,,2370043200,,257491.1696020000,431575.7719240000
3723.0810000000,12739.0000000000,,2370043100,,257502.6993300000,431597.8796410000
3743.1710000000,12724.1600000000,청평대교앞                    ,2390019500,,235442.6423670000,468640.4871370000
3741.4290000000,12722.8520000000,,2390019400,,233527.9937220000,465410.6098450000
3740.8330000000,12722.6580000000,대성3리삼거리                 ,2390019300,,233246.8088050000,464307.6735880000
3740.8320000000,12722.5540000000,,2390019200,,233093.3199690000,464304.1634070000
3741.4350000000,12722.0900000000,오류동교                      ,2220060400,,232414.1907290000,465415.2108370000
3741.5490000000,12722.1300000000,,2220060300,,232468.9214240000,465627.3386360000
3741.5800000000,12721.9300000000,,2220060200,,232169.5460730000,465683.8280180000
3741.6290000000,12721.9000000000,,2390019100,,232123.1674820000,465772.9017970000
3741.6980000000,12721.4500000000,,2220060100,,231466.7393170000,465899.1305040000
3741.6670000000,12721.3800000000,,2220060000,,231362.5046300000,465841.9465050000
3741.7890000000,12722.9500000000,대성3교                       ,2390019000,,233675.0383100000,466076.7126630000
3740.8960000000,12723.2860000000,,2390018900,,234169.5629350000,464426.7870880000
3743.1010000000,12724.6440000000,신청평삼거리                  ,2390018800,,236150.7776530000,468516.5372260000
3738.7870000000,12722.8090000000,,2400048900,,233484.5868260000,460523.3425250000
3738.7030000000,12723.2780000000,,2400048800,,234174.6163800000,460371.3105950000
3738.6550000000,12723.3050000000,,2400048700,,234213.8533820000,460281.1869300000
3738.5850000000,12723.3850000000,,2400048600,,234332.2672490000,460152.3095300000
3738.3740000000,12723.5920000000,,2400048500,,234638.3408710000,459764.1725320000
3738.6230000000,12724.8090000000,,2400048400,,236427.1783200000,460231.9806390000
3738.7040000000,12724.8870000000,,2400048300,,236540.5424380000,460383.2174810000
3738.7930000000,12725.0570000000,,2400048200,,236791.1717850000,460548.7796020000
3738.8410000000,12725.7810000000,,2400048100,,237854.9740400000,460642.5383040000
3738.8270000000,12725.7930000000,,2400048000,,237873.3362320000,460616.0240210000
3738.1060000000,12726.4840000000,,2400047900,,238895.3641570000,459286.9187140000
3737.2260000000,12726.8880000000,,2400047800,,239497.0828620000,457661.1529060000
3737.1630000000,12726.8690000000,,2400047700,,239470.0110660000,457545.0238920000
3737.1010000000,12726.8520000000,,2400047600,,239445.5365640000,457430.2434720000
3737.1080000000,12726.8310000000,,2400047500,,239414.3190870000,457442.8803070000
3737.2550000000,12726.8200000000,,2400047400,,239394.8713850000,457714.4094030000
3736.9660000000,12726.1550000000,,2400047300,,238421.3681090000,457175.7388110000
3740.5880000000,12729.6240000000,설악면사무소                  ,2390018700,,243490.7500840000,463901.3794830000
3740.5660000000,12729.6240000000,가평축협                      ,2390018600,,243491.4816720000,463860.0711600000
3739.3100000000,12728.9240000000,염소삼거리                    ,2390018500,,242467.7887600000,461530.7816070000
3738.9000000000,12729.8250000000,,2390018400,,243797.3113430000,460780.1298830000
3738.8280000000,12729.8800000000,엄소1교                       ,2390018300,,243885.7018780000,460645.6384640000
3738.3340000000,12730.8090000000,,2390018200,,245241.2246210000,459735.8816510000
3733.4570000000,12721.2470000000,,2400011700,,231223.2401710000,450655.1246320000
3733.4320000000,12721.3280000000,,2400011600,,231342.8236720000,450608.6960810000
3733.4940000000,12722.4800000000,,2400011500,,233039.5083000000,450729.0747510000
3733.5610000000,12722.6000000000,,2400011400,,233213.1153060000,450853.5757100000
3733.5720000000,12722.6200000000,,2400011300,,233242.3170150000,450873.0062790000
3733.6090000000,12722.7400000000,,2400011200,,233431.0134210000,450941.9993430000
3733.6110000000,12722.7700000000,,2400011100,,233465.3784900000,450946.0571940000
3733.6680000000,12722.9550000000,,2400011000,,233733.5871070000,451054.8582080000
3733.8380000000,12723.1630000000,,2400010900,,233756.6550800000,451075.7118210000
3732.2470000000,12720.9910000000,,2400010800,,230854.5651690000,448415.6600620000
3731.8190000000,12722.0510000000,,2400010700,,232418.5870190000,447628.1889150000
3720.1790000000,12737.2500000000,,2370018100,,254958.0620680000,426213.7380020000
3720.0770000000,12737.2500000000,,2370018000,,254959.5395500000,426024.3614380000
3719.1590000000,12738.0500000000,,2370017900,,256144.7964430000,424335.0080550000
3719.2090000000,12738.0400000000,,2370017800,,256136.1507260000,424426.2107070000
3719.4560000000,12738.0040000000,,2370017700,,256073.7381540000,424883.8373400000
3718.9370000000,12738.1320000000,,2370017600,,256269.7562560000,423925.3737490000
3718.7450000000,12738.2820000000,,2370017500,,256493.8485730000,423571.7139680000
3718.5680000000,12738.4480000000,,2370017400,,256740.4965230000,423245.0854000000
3718.4660000000,12738.5160000000,(삼진아파트입구)              ,2370017300,,256842.0713860000,423058.7219040000
3718.3910000000,12738.3850000000,(은성식당앞)                  ,2370017200,,256649.8421160000,422918.8756950000
3718.3040000000,12738.2390000000,(오학교차로)                  ,2370017100,,256435.3745580000,422755.1429090000
3718.0490000000,12739.2290000000,,2370017000,,257900.9811590000,422293.8431600000
3718.0530000000,12739.2560000000,,2370016900,,257940.8326180000,422301.1165870000
3718.2520000000,12740.2800000000,,2370016800,,259452.6244630000,422679.7246650000
3718.2890000000,12740.3200000000,,2370016700,,259511.2703800000,422748.2266300000
3717.2530000000,12737.1410000000,,2370016600,,254826.9550420000,420800.9910220000
3717.6360000000,12737.7580000000,도장교사거리                  ,2370016500,,255731.2873130000,421519.3532820000
3717.6750000000,12737.8360000000,,2370016400,,255846.8873610000,421588.6051520000
3717.7060000000,12737.8950000000,(경기카서비스)                ,2370016300,,255933.8432370000,421646.2870430000
3717.7290000000,12737.9340000000,하리교차로                    ,2370016200,,255991.9181830000,421687.9908820000
3717.8620000000,12737.6220000000,(하리교)                      ,2370016100,,255528.3190670000,421931.4701640000
3717.8780000000,12737.6400000000,(소양3길입구)                 ,2370016000,,255558.8166670000,421959.8709260000
3717.8220000000,12737.9790000000,,2370015900,,256053.5121390000,421851.6431830000
3717.7490000000,12737.9800000000,하리교차로                    ,2370015800,,256058.8274070000,421725.2119230000
3717.7410000000,12738.0240000000,(공영주차장앞)                ,2370015700,,256124.1336710000,421712.6278510000
3717.1470000000,12738.0670000000,,2370015600,,256193.0283330000,420610.5953280000
3717.1430000000,12738.1800000000,,2370015500,,256368.6428670000,420605.9868040000
3719.5190000000,12735.3010000000,,2370015400,,252080.9118030000,424974.0970100000
3718.6040000000,12734.8600000000,구양교                        ,2370015300,,251443.4067870000,423277.7947820000
3718.0770000000,12734.3900000000,능서육교                      ,2370015200,,250751.1207640000,422299.0885890000
3717.3330000000,12735.0100000000,,2370015100,,251677.7510200000,420927.8448400000
3720.5050000000,12732.9480000000,(귀백리삼거리)                ,2370015000,,248593.0703650000,426778.0116620000
3719.9470000000,12732.5600000000,(흥천파출소앞)                ,2370014900,,248027.6022310000,425741.8742990000
3719.4210000000,12733.3600000000,,2370014800,,249211.7318010000,424775.7023460000
3719.1600000000,12733.2500000000,,2370014700,,249051.0171820000,424291.4970280000
3718.5840000000,12733.3100000000,(신근2리)                     ,2370014600,,249152.4194450000,423226.1254380000
3718.5880000000,12733.5600000000,(신근리낚시터앞)              ,2370014500,,249523.5652640000,423236.2019310000
3718.5970000000,12733.6400000000,,2370014400,,249639.3773460000,423252.9221660000
3718.6660000000,12733.7100000000,,2370014300,,249742.5819290000,423382.4484060000
3718.8850000000,12733.7490000000,,2370014200,,249794.6025310000,423788.7884990000
3718.9530000000,12733.7390000000,,2370014100,,249779.1934730000,423913.3196550000
3719.3730000000,12733.9460000000,,2370014000,,250080.1286810000,424693.4356240000
3719.3840000000,12733.6500000000,,2370013900,,249649.1826940000,424709.6086430000
3718.7310000000,12738.7190000000,,2370013800,,257138.8036950000,423549.5836790000
3718.7590000000,12738.6400000000,,2370013700,,257023.6067450000,423600.2118140000
3719.3150000000,12738.6000000000,,2370013600,,256953.8673110000,424628.1884180000
3718.8980000000,12741.5600000000,,2370013500,,261339.7263050000,423886.9291920000
3719.6890000000,12741.4200000000,,2370013400,,261120.4773660000,425349.7457390000
3719.6260000000,12741.6500000000,,2370013300,,261456.2622830000,425236.0974620000
3723.5330000000,12739.4500000000,,2370043000,,258163.7941220000,432439.9090320000
3723.5170000000,12739.6900000000,,2370042900,,258515.3928270000,432412.6808750000
3724.5320000000,12736.6600000000,,2370042800,,254025.0659400000,434259.7322440000
3724.5070000000,12736.8300000000,,2370042700,,254286.8397720000,434215.7649220000
3724.6290000000,12736.4700000000,,2370042600,,253745.1744430000,434436.9368040000
3724.5410000000,12736.3200000000,,2370042500,,253524.0230300000,434272.6455530000
3724.5030000000,12736.3300000000,,2370042400,,253545.9161370000,434202.9561290000
3724.4840000000,12736.2900000000,,2370042300,,253483.7358600000,434167.8012360000
3724.6280000000,12736.1100000000,,2370042200,,253226.2082900000,434432.4179620000
3724.7330000000,12736.1900000000,,2370042100,,253342.1957460000,434627.3942390000
3724.8280000000,12736.1100000000,,2370041600,,253214.3360840000,434801.3815790000
3724.7480000000,12736.2000000000,,2370041500,,253353.4740130000,434655.2843750000
3724.7710000000,12736.2100000000,,2370041400,,253369.8670920000,434697.8280970000
3724.8210000000,12736.2600000000,,2370041300,,253444.0898170000,434790.1272020000
3724.0490000000,12726.1800000000,,2370041200,,238576.4452990000,433280.7434120000
3723.8800000000,12726.0600000000,,2370041100,,238389.1066030000,432966.3296610000
3724.0640000000,12726.2100000000,,2370041000,,238608.8622920000,433309.0906570000
3724.3060000000,12726.6230000000,상품삼거리                    ,2370040900,,239220.1660010000,433760.2606430000
